"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*' - соответствует всему; 'xyz*' - соответствует всему, что начинается на 'xyz' и не длиннее %1.",module,Magento_Tax
"Range From","Диапазон от",module,Magento_Tax
"Range To","Диапазон до",module,Magento_Tax
State,Штат,module,Magento_Tax
Country,Страна,module,Magento_Tax
"Rate Percent","Процентная ставка",module,Magento_Tax
"Tax Titles","Название/заголовок налога",module,Magento_Tax
"Add New Tax Rate","Добавить налоговую ставку",module,Magento_Tax
Back,Вернуться,module,Magento_Tax
Reset,Сбросить,module,Magento_Tax
"Delete Rate","Удалить ставку",module,Magento_Tax
"Are you sure you want to do this?","Вы действительно хотите это сделать?",module,Magento_Tax
"Save Rate","Сохранить ставку",module,Magento_Tax
"Manage Tax Rules","Управление налоговыми правилами",module,Magento_Tax
"Add New Tax Rule","Добавить налоговое правило",module,Magento_Tax
"Save Rule","Сохранить правило",module,Magento_Tax
"Delete Rule","Удалить правило",module,Magento_Tax
"Save and Continue Edit","Сохранить и продолжить редактирование",module,Magento_Tax
"Tax Rule Information","Информация о налоговом правиле",module,Magento_Tax
Name,Название,module,Magento_Tax
"Customer Tax Class","Налоговый класс для клиента",module,Magento_Tax
"Product Tax Class","Налоговый класс для товара",module,Magento_Tax
"Tax Rate","Налоговая ставка",module,Magento_Tax
Priority,Приоритет,module,Magento_Tax
"Tax rates at the same priority are added, others are compounded.","Налоговые ставки с одинаковым приоритетом складываются, остальные вычисляются в порядке приоритета.",module,Magento_Tax
"Sort Order","Порядок сортировки",module,Magento_Tax
"Do you really want to delete this tax class?","Вы действительно хотите удалить этот налоговый класс?",module,Magento_Tax
"Add New Tax Class","Добавить новый налоговый класс",module,Magento_Tax
"Shipping Incl. Tax (%1)","Доставка, включая налог (%1)",module,Magento_Tax
"Shipping Excl. Tax (%1)","Доставка, без налога (%1)",module,Magento_Tax
"Subtotal (Excl.Tax)","Итого (без налога)",module,Magento_Tax
"Subtotal (Incl.Tax)","Итого (включая налог)",module,Magento_Tax
"Shipping & Handling (Excl.Tax)","Доставка и Обработка (без налога)",module,Magento_Tax
"Shipping & Handling (Incl.Tax)","Доставка и Обработка (включая налог)",module,Magento_Tax
"Grand Total (Excl.Tax)","Итого (без налога)",module,Magento_Tax
"Grand Total (Incl.Tax)","Итого (включая налог)",module,Magento_Tax
Sales,Продажи,module,Magento_Tax
Tax,Налог,module,Magento_Tax
"Manage Tax Rates","Управление налоговыми ставками",module,Magento_Tax
"New Tax Rate","Новая налоговая ставка",module,Magento_Tax
"Tax Zones and Rates","Налоговые зоны и ставки",module,Magento_Tax
"We can\'t delete this tax rate right now.","Мы не можем удалить эту налоговую ставку в данный момент.",module,Magento_Tax
"An error occurred while loading this tax rate.","Ошибка при загрузке этой налоговой ставки.",module,Magento_Tax
"We can\'t save this rate right now.","Мы не можем сохранить эту ставку в данный момент.",module,Magento_Tax
"You deleted the tax rate.","Вы удалили налоговую ставку.",module,Magento_Tax
"We can\'t delete this rate because of an incorrect rate ID.","Мы не можем удалить эту ставку из-за неправильного идентификатора ставки.",module,Magento_Tax
"Something went wrong deleting this rate.","Что-то пошло не так во время удаления этой ставки.",module,Magento_Tax
"Edit Tax Rate","Редактировать налоговую ставку",module,Magento_Tax
"You saved the tax rate.","Вы сохранили налоговую ставку.",module,Magento_Tax
"Tax Rules","Налоговые правила",module,Magento_Tax
"The tax rule has been deleted.","Налоговое правило удалено.",module,Magento_Tax
"This rule no longer exists.","Это правило больше не существует.",module,Magento_Tax
"Something went wrong deleting this tax rule.","Что-то пошло не так во время удаления этого налогового правила.",module,Magento_Tax
"New Tax Rule","Новое налоговое правило",module,Magento_Tax
"Edit Rule","Изменить правило",module,Magento_Tax
"New Rule","Новое правило",module,Magento_Tax
"You saved the tax rule.","Вы сохранили налоговое правило.",module,Magento_Tax
"We can\'t save this tax rule right now.","Мы не можем сохранить эту налоговую ставку в данный момент.",module,Magento_Tax
"Invalid name of tax class specified.","Указано неправильное название налогового класса.",module,Magento_Tax
"We can\'t delete this tax class right now.","Мы не можем удалить налоговый класс в данный момент.",module,Magento_Tax
"We can\'t save this tax class right now.","Мы не можем сохранить этот налоговый класс в данный момент.",module,Magento_Tax
"Make sure all required information is valid.","Убедитесь, что все необходимые данные правильные.",module,Magento_Tax
"The Rate Percent should be a positive number.","Ставка в процентах должна быть положительным числом.",module,Magento_Tax
"Maximum zip code length is 9.","Максимальная длина почтового индекса 9 символов.",module,Magento_Tax
"Use digits only for the zip code.","Для почтового индекса используйте только цифры.",module,Magento_Tax
"Range To should be equal or greater than Range From.","Диапазон от должен быть равен или больше чем Диапазон до.",module,Magento_Tax
"The tax rate cannot be removed. It exists in a tax rule.","Налоговая ставка не может быть удалена. Она используется в налоговом правиле.",module,Magento_Tax
"This class no longer exists.","Этот класс больше не существует.",module,Magento_Tax
"You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.","Вы не можете удалить этот налоговый класс, так как он используется в налоговых правилах. Вначале необходимо удалить правила, использующие этот класс.",module,Magento_Tax
"You cannot delete this tax class because it is used in existing %1(s).","Вы не можете удалить этот налоговый класс, так как он используется для %1(s).",module,Magento_Tax
"Custom price if available","Индивидуальная цена, если доступна",module,Magento_Tax
"Original price only","Только первоначальная цена",module,Magento_Tax
"Shipping Address","Адрес доставки",module,Magento_Tax
"Billing Address","Адрес плательщика",module,Magento_Tax
"Shipping Origin","Место отправления",module,Magento_Tax
"No (price without tax)","Нет (цена без налога)",module,Magento_Tax
"Yes (only price with tax)","Да (только цена с налогом)",module,Magento_Tax
"Both (without and with tax)","Обе (с налогом и без)",module,Magento_Tax
"Invalid attribute %1","неправильный атрибут %1",module,Magento_Tax
Code,Код,module,Magento_Tax
"Invalid type supplied","Получен неправильный тип",module,Magento_Tax
"Class name and class type","Название класса и тип класса",module,Magento_Tax
"Grand Total (Excl. Tax)","Итого (без налога)",module,Magento_Tax
"Grand Total (Incl. Tax)","Итого (включая налог)",module,Magento_Tax
"Shipping (Excl. Tax)","Доставка (без налога)",module,Magento_Tax
"Shipping (Incl. Tax)","Доставка (включая налог)",module,Magento_Tax
"Subtotal (Excl. Tax)","Итого (без налога)",module,Magento_Tax
"Subtotal (Incl. Tax)","Итого (включая налог)",module,Magento_Tax
Subtotal,Итого,module,Magento_Tax
"Unit Price","Цена за шт.",module,Magento_Tax
"Row Total","Итог строки",module,Magento_Tax
Total,Итого,module,Magento_Tax
"Before Discount","До скидки",module,Magento_Tax
"After Discount","После скидки",module,Magento_Tax
"Excluding Tax","Без налога",module,Magento_Tax
"Including Tax","Включая налог",module,Magento_Tax
None,Отсутствует,module,Magento_Tax
"Including and Excluding Tax","Без налога и включая налог",module,Magento_Tax
"Warning tax configuration can result in rounding errors. ","Предупреждение. Настройки налогов могут привести к ошибкам округления. ",module,Magento_Tax
"Store(s) affected: ","Влияет на магазин(ы): ",module,Magento_Tax
"Click on the link to <a href=""%1"">ignore this notification</a>","Нажмите на ссылку, чтобы <a href=""%1"">проигнорировать это уведомление</a>",module,Magento_Tax
"Warning tax discount configuration might result in different discounts
                                than a customer might expect. ","Предупреждение. Настройки налогов для скидок могут привести к суммам, отличным от тех, что ожидает клиент. ",module,Magento_Tax
"Please see <a href=""%1"">documentation</a> for more details. ","Дополнительная информация доступна в <a href=""%1"">документации</a>. ",module,Magento_Tax
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Нажмите сюда для перехода на страницу <a href=""%1"">конфигурации налогов</a> и измените ваши настройки.",module,Magento_Tax
"Invalid type of tax class ""%1""","Неправильный тип налогового класса ""%1""",module,Magento_Tax
"Updating classType is not allowed.","Обновление типа класса не разрешено.",module,Magento_Tax
"A class with the same name already exists for ClassType %1.","Класс с таким же названием уже существует для типа класса %1.",module,Magento_Tax
"customer group","группа клиента",module,Magento_Tax
product,товар,module,Magento_Tax
"Excl. tax:","Без налога:",module,Magento_Tax
"Incl. Tax","Включая налог",module,Magento_Tax
"Entity already exists","Сущность уже существует",module,Magento_Tax
"Cannot save titles","Невозможно сохранить заголовки",module,Magento_Tax
"Some Message","Какое-то сообщение",module,Magento_Tax
"Something went wrong","Что-то пошло не так",module,Magento_Tax
"Could not save","Невозможно сохранить",module,Magento_Tax
"No such entity","Нет такой сущности",module,Magento_Tax
"Excl. Tax","Без налога",module,Magento_Tax
Note:,Примечание:,module,Magento_Tax
"Leave this field empty if you wish to use the tax identifier.","Оставьте это поле пустым, если хотите использовать идентификатор налога.",module,Magento_Tax
"An error occurred","Произошла ошибка",module,Magento_Tax
"Do you really want to delete this tax rate?","Вы действительно хотите удалить эту налоговую ставку?",module,Magento_Tax
Save,Сохранить,module,Magento_Tax
"Add New Class","Добавить класс",module,Magento_Tax
"Grand Total Excl. Tax","Итого без налога",module,Magento_Tax
"Grand Total Incl. Tax","Итого, включая налог",module,Magento_Tax
Themes,Темы,module,Magento_Theme
"Save and Continue Edit","Сохранить и продолжить редактирование",module,Magento_Theme
"Are you sure you want to delete this theme?","Вы действительно хотите удалить эту тему?",module,Magento_Theme
"Theme: %1","Тема: %1",module,Magento_Theme
"New Theme","Новая тема",module,Magento_Theme
"Theme CSS","CSS Темы",module,Magento_Theme
"Theme CSS Assets","CSS ресурсы темы",module,Magento_Theme
"Select CSS File to Upload","Выберите CSS файл для закачки",module,Magento_Theme
"Upload CSS File","Закачать CSS файл",module,Magento_Theme
"Download CSS File","Скачать CSS файл",module,Magento_Theme
Manage,Управление,module,Magento_Theme
"Upload Images","Закачать изображения",module,Magento_Theme
"Images Assets","Ресурсы изображений",module,Magento_Theme
"Upload Fonts","Закачать шрифты",module,Magento_Theme
"Fonts Assets","Ресурсы шрифтов",module,Magento_Theme
"Edit custom.css","Редактировать custom.css",module,Magento_Theme
"Allowed file types *.css.","Разрешённые типы файлов *.css.",module,Magento_Theme
"This file will replace the current custom.css file and can\'t be more than 2 MB.","Этот файл заменит текущий файл custom.css. Он не может быть больше 2 MB.",module,Magento_Theme
"Max file size to upload %1M","Максимальный размер файла для закачки %1M",module,Magento_Theme
"Something is wrong with the file upload settings.","Что-то не так с настройками закачки файлов.",module,Magento_Theme
"CSS Editor","CSS редактор",module,Magento_Theme
"Theme Settings","Настройки темы",module,Magento_Theme
"Parent Theme","Родительская тема",module,Magento_Theme
"Theme Path","Путь темы",module,Magento_Theme
"Theme Title","Название темы",module,Magento_Theme
"Theme Preview Image","Предварительный просмотр темы (картинка)",module,Magento_Theme
General,Основное,module,Magento_Theme
"Max image size %1M","Максимальный размер изображения %1M",module,Magento_Theme
"Theme JavaScript","JavaScript темы",module,Magento_Theme
"Select JS Files to Upload","Выберите JS файлы для закачки",module,Magento_Theme
"Upload JS Files","Закачать JS файлы",module,Magento_Theme
"JS Editor","JS Редактор",module,Magento_Theme
"Allowed file types *.js.","Разрешённые типы файлов *.js.",module,Magento_Theme
Theme,Тема,module,Magento_Theme
"Media Storage","Медиа хранилище",module,Magento_Theme
"Create Folder","Создать папку",module,Magento_Theme
"Delete Folder","Удалить папку",module,Magento_Theme
"Delete File","Удалить файл",module,Magento_Theme
"Insert File","Вставить файл",module,Magento_Theme
"New Folder Name:","Название новой папки:",module,Magento_Theme
"Are you sure you want to delete this folder?","Вы действительно хотите удалить эту папку?",module,Magento_Theme
"Are you sure you want to delete this file?","Вы действительно хотите удалить этот файл?",module,Magento_Theme
"Storage Root",Хранилище,module,Magento_Theme
"You deleted the theme.","Вы удалили тему.",module,Magento_Theme
"We cannot delete the theme.","Мы не можем удалить тему.",module,Magento_Theme
"File not found: ""%1"".","Файл не найден: ""%1"".",module,Magento_Theme
"We can\'t find file.","Мы не можем найти файл.",module,Magento_Theme
"We cannot find theme ""%1"".","Мы не можем найти тему ""%1"".",module,Magento_Theme
"We cannot find the theme.","Мы не можем найти тему.",module,Magento_Theme
"This theme is not editable.","Эта тема не редактируемая.",module,Magento_Theme
"You saved the theme.","Вы сохранили тему.",module,Magento_Theme
"We can\'t upload the CSS file right now.","Мы не можем закачать CSS файл в данный момент.",module,Magento_Theme
"We cannot find a theme with id ""%1"".","Мы не можем найти тему с ид ""%1"".",module,Magento_Theme
"We can\'t upload the JS file right now.","Мы не можем закачать JS файл в данный момент.",module,Magento_Theme
"Sorry, something went wrong. That\'s all we know.","Извините, что-то пошло не так. Это всё, что мы знаем.",module,Magento_Theme
"Invalid type","Неправильный тип",module,Magento_Theme
"Invalid regular expression: ""%1"".","Неправильное регулярное выражение: ""%1"".",module,Magento_Theme
label,заголовок,module,Magento_Theme
"-- Please Select --","-- Выберите --",module,Magento_Theme
"The start date can\'t follow the end date.","Дата начала не может быть после даты окончания.",module,Magento_Theme
"The date range for this design change overlaps another design change for the specified store.","Диапазон дат для сохраняемого Изменения дизайна перекрывает другое Изменение дизайна для указанного магазина.",module,Magento_Theme
"Theme id should be set","ИД темы должен быть задан",module,Magento_Theme
"The CSS file must be less than %1M.","CSS файл должен быть меньше %1M.",module,Magento_Theme
"The JS file must be less than %1M.","JS файл должен быть меньше %1M.",module,Magento_Theme
"We can\'t upload the file right now.","Мы не можем закачать файл в данный момент.",module,Magento_Theme
"Use only standard alphanumeric, dashes and underscores.","Используйте только стандартные буквы, цифры, тире и подчёркивания.",module,Magento_Theme
"We found a directory with the same name.","Мы нашли папку с таким же названием.",module,Magento_Theme
"We cannot find a directory with this name.","Мы не можем найти папку с таким названием.",module,Magento_Theme
"We can\'t delete root directory %1 right now.","Мы не можем удалить корневую папку %1 в данный момент.",module,Magento_Theme
"Theme isn\'t deletable.","Тема не может быть удалена.",module,Magento_Theme
Message,Сообщение,module,Magento_Theme
"Test Label","Тестовый заголовок",module,Magento_Theme
Phrase,Фраза,module,Magento_Theme
testMessage,тестовоеСообщение,module,Magento_Theme
exception,ошибка,module,Magento_Theme
"We found no files.","Мы не нашли ни один файл.",module,Magento_Theme
"Browse Files","Просмотр файлов",module,Magento_Theme
Remove,Удалить,module,Magento_Theme
"Help Us Keep Magento Healthy","Помогите сделать Magento лучше",module,Magento_Theme
"Report All Bugs","Сообщайте обо всех ошибках",module,Magento_Theme
"JavaScript seems to be disabled in your browser.","Скорее всего в вашем браузере отключён JavaScript.",module,Magento_Theme
"This is demo store. No orders will be fulfilled.","Это демонстрационный магазин. Любые заказы, оформленные на этом сайте, не будут обработаны или выполнены.",module,Magento_Theme
"%1 Item","%1 шт.",module,Magento_Theme
"%1 Item(s)","%1 шт.",module,Magento_Theme
Page,Страница,module,Magento_Theme
Previous,Предыдущий,module,Magento_Theme
"You\'re currently reading page","Вы сейчас читаете страницу",module,Magento_Theme
Next,Следующий,module,Magento_Theme
Show,Показать,module,Magento_Theme
"per page","на странице",module,Magento_Theme
"About the calendar","О календаре",module,Magento_Theme
Close,Закрыть,module,Magento_Theme
"Go Today",Сегодня,module,Magento_Theme
Time,Время,module,Magento_Theme
Hour,Час,module,Magento_Theme
Minute,Минута,module,Magento_Theme
"Dictionary (Translation on Storefront side)","Словарь (Перевод на стороне пользовательской части)",module,Magento_Translation
"Embedded (Translation on Admin side)","Встроенный (Перевод на стороне панели администрирования)",module,Magento_Translation
"Condition type ""%1"" is not allowed","Тип условия ""%1"" не разрешён",module,Magento_Ui
"Please select item(s).","Пожалуйста, выберите позицию(и).",module,Magento_Ui
Next,Следующий,module,Magento_Ui
Back,Вернуться,module,Magento_Ui
Cancel,Отменить,module,Magento_Ui
Ground,Наземный,module,Magento_Ups
"Ground Commercial","Наземный коммерческий",module,Magento_Ups
Pallet,Поддон,module,Magento_Ups
Commercial,Коммерческая,module,Magento_Ups
Pounds,Фунты,module,Magento_Ups
Kilograms,Килограммы,module,Magento_Ups
"Sorry, something went wrong. Please try again or contact us and we\'ll try to help.","Извините, что-то пошло не так. Пожалуйста, попробуйте снова или свяжитесь с нами и мы попробуем помочь.",module,Magento_Ups
"Cannot retrieve shipping rates","Невозможно получить тарифы доставки",module,Magento_Ups
status,статус,module,Magento_Ups
"Empty response","Пустой ответ",module,Magento_Ups
"Delivery Confirmation","Подтверждение доставки",module,Magento_Ups
"Signature Required","Требуется подпись",module,Magento_Ups
"Not Required","Не требуется",module,Magento_Ups
None,Отсутствует,module,Magento_Ups
label,заголовок,module,Magento_Ups
"Edit URL Rewrite for a Category","Редактировать правило URL для категории",module,Magento_UrlRewrite
"Add URL Rewrite for a Category","Добавить правило URL для категории",module,Magento_UrlRewrite
Category:,Категория:,module,Magento_UrlRewrite
"We can\'t set up a URL rewrite because the product you chose is not associated with a website.","Мы не можем установить правило URL, так как для выбранный товар не связан с сайтом.",module,Magento_UrlRewrite
"Please assign a website to the selected category.","Пожалуйста, назначьте сайт для выбранной категории.",module,Magento_UrlRewrite
"Edit URL Rewrite for a Product","Редактировать правило URL для товара",module,Magento_UrlRewrite
"Add URL Rewrite for a Product","Добавить правило URL для товара",module,Magento_UrlRewrite
Product:,Товар:,module,Magento_UrlRewrite
"Skip Category Selection","Пропустить выбор категории",module,Magento_UrlRewrite
ID,ИД,module,Magento_UrlRewrite
Name,Название,module,Magento_UrlRewrite
SKU,Артикул,module,Magento_UrlRewrite
Status,Статус,module,Magento_UrlRewrite
"Add URL Rewrite for CMS page","Добавить новое правило URL для CMS страницы",module,Magento_UrlRewrite
"CMS page:","CMS страница:",module,Magento_UrlRewrite
"Please assign a website to the selected CMS page.","Пожалуйста, привяжите сайт к выбранной CMS странице.",module,Magento_UrlRewrite
Title,Заголовок,module,Magento_UrlRewrite
"URL Key",Адрес,module,Magento_UrlRewrite
"Store View","Представление магазина",module,Magento_UrlRewrite
"Edit URL Rewrite","Редактировать правило URL",module,Magento_UrlRewrite
"Add New URL Rewrite","Добавление нового правила преобразования URL",module,Magento_UrlRewrite
Reset,Сбросить,module,Magento_UrlRewrite
Back,Вернуться,module,Magento_UrlRewrite
Delete,Удалить,module,Magento_UrlRewrite
"Are you sure you want to do this?","Вы действительно хотите это сделать?",module,Magento_UrlRewrite
Save,Сохранить,module,Magento_UrlRewrite
"Block Information","Информация о блоке",module,Magento_UrlRewrite
"URL Rewrite Information","Информация о правиле преобразования URL",module,Magento_UrlRewrite
"Request Path","Путь запроса",module,Magento_UrlRewrite
"Target Path","Целевой путь",module,Magento_UrlRewrite
"Redirect Type","Тип перенаправления",module,Magento_UrlRewrite
Description,Описание,module,Magento_UrlRewrite
Store,Магазин,module,Magento_UrlRewrite
"URL Rewrite Management","Управление правилами преобразования URL",module,Magento_UrlRewrite
"Add URL Rewrite","Добавить правило преобразования URL",module,Magento_UrlRewrite
Custom,Другой,module,Magento_UrlRewrite
"For category","Для категории",module,Magento_UrlRewrite
"For product","Для товара",module,Magento_UrlRewrite
"For CMS page","Для текстовой страницы",module,Magento_UrlRewrite
"Create URL Rewrite:","Создать правило преобразования URL:",module,Magento_UrlRewrite
"You deleted the URL rewrite.","Вы удалили правило URL.",module,Magento_UrlRewrite
"We can\'t delete URL Rewrite right now.","Мы не можем удалить правило URL в данный момент.",module,Magento_UrlRewrite
"URL Rewrites","Правила преобразования URL",module,Magento_UrlRewrite
"The product you chose is not associated with the selected store or category.","Товар, который вы выбрали, не связан с выбранными магазином или категорией.",module,Magento_UrlRewrite
"The category you chose is not associated with the selected store.","Категория, которую вы выбрали, не связана с выбранным магазином.",module,Magento_UrlRewrite
"The URL Rewrite has been saved.","Правило URL сохранено.",module,Magento_UrlRewrite
"Something went wrong while saving URL Rewrite.","Что-то пошло не так во время сохранения правила URL.",module,Magento_UrlRewrite
"Do not use two or more consecutive slashes in the request path.","Не используйте подряд две или больше косых черты в пути запроса.",module,Magento_UrlRewrite
"Anchor symbol (#) is not supported in request path.","Символ (#) не поддерживается в пути запроса.",module,Magento_UrlRewrite
"Do not use two or more consecutive slashes in the url rewrite suffix.","Не используйте подряд две или больше косых черты в суффиксе правила url.",module,Magento_UrlRewrite
"Anchor symbol (#) is not supported in url rewrite suffix.","Символ (#) не поддерживается в суффиксе правила url.",module,Magento_UrlRewrite
No,Нет,module,Magento_UrlRewrite
"Temporary (302)","Временно (302)",module,Magento_UrlRewrite
"Permanent (301)","Постоянно (301)",module,Magento_UrlRewrite
"Request Path for Specified Store","Путь запроса для указанного магазина",module,Magento_UrlRewrite
"URL key for specified store already exists.","Ключ URL для указанного магазина уже существует.",module,Magento_UrlRewrite
"Select Category","Выбрать категорию",module,Magento_UrlRewrite
Back,Вернуться,module,Magento_User
Reset,Сбросить,module,Magento_User
"Delete Role","Удалить роль",module,Magento_User
"Are you sure you want to do this?","Вы действительно хотите это сделать?",module,Magento_User
"Save Role","Сохранить роль",module,Magento_User
Roles,Роли,module,Magento_User
"Add New Role","Добавить новую роль",module,Magento_User
"Role Information","Информация о роли",module,Magento_User
"Role Users","Пользователи с этой ролью",module,Magento_User
"User ID","ИД пользователя",module,Magento_User
"User Name","Имя пользователя",module,Magento_User
"First Name",Имя,module,Magento_User
"Last Name",Фамилия,module,Magento_User
Email,"Электронная почта (email)",module,Magento_User
Status,Статус,module,Magento_User
Active,Активно,module,Magento_User
Inactive,"Не активно",module,Magento_User
"Role Resources","Ресурсы роли",module,Magento_User
"Role Info","Информация о роли",module,Magento_User
"Role Name","Название роли",module,Magento_User
"Add New User","Добавить нового пользователя",module,Magento_User
Users,Пользователи,module,Magento_User
"Save User","Сохранить пользователя",module,Magento_User
"Delete User","Удалить пользователя",module,Magento_User
"Are you sure you want to revoke the user\'s tokens?","Вы действительно хотите аннулировать токены пользователя?",module,Magento_User
"Edit User '%1'","Редактировать пользователя '%1'",module,Magento_User
"New User","Новый пользователь",module,Magento_User
"Account Information","Данные учётной записи",module,Magento_User
"User Email","Адрес электронной почты (email) пользователя",module,Magento_User
Password,Пароль,module,Magento_User
"New Password","Новый пароль",module,Magento_User
"Password Confirmation","Подтверждение пароля",module,Magento_User
"Interface Locale","Язык интерфейса",module,Magento_User
"This account is","Эта учётная запись",module,Magento_User
"Account Status","Статус учётной записи",module,Magento_User
"Current User Identity Verification","Проверка прав текущего пользователя",module,Magento_User
"Your Password","Ваш пароль",module,Magento_User
"User Roles Information","Информация о ролях пользователя",module,Magento_User
Assigned,Соответствует,module,Magento_User
Role,Роль,module,Magento_User
"User Information","Информация о пользователе",module,Magento_User
"User Info","Информация о пользователе",module,Magento_User
"User Role","Роль пользователя",module,Magento_User
"Please correct the password reset token.","Пожалуйста, исправьте токен сброса пароля.",module,Magento_User
"Please specify the correct account and try again.","Пожалуйста, укажите правильную учётную запись и попробуйте снова.",module,Magento_User
"Your password reset link has expired.","Срок действия ссылки на изменение пароля истёк.",module,Magento_User
"We\'ll email you a link to reset your password.","Мы пришлём вам письмо со ссылкой для восстановления пароля.",module,Magento_User
"Please correct this email address:","Пожалуйста, исправьте этот адрес электронной почты:",module,Magento_User
"Please enter an email address.","Пожалуйста, введите адрес электронной почты.",module,Magento_User
"You updated your password.","Вы изменили свой пароль.",module,Magento_User
"Locked Users","Заблокированные пользователи",module,Magento_User
"Unlocked %1 user(s).","Разблокировано пользователей: %1.",module,Magento_User
System,Система,module,Magento_User
Permissions,"Права доступа",module,Magento_User
"You cannot delete your own account.","Вы не можете удалить свою учётную запись.",module,Magento_User
"You deleted the user.","Вы удалили пользователя.",module,Magento_User
"We can\'t find a user to delete.","Мы не можем найти пользователя для удаления.",module,Magento_User
"This user no longer exists.","Этот пользователь больше не существует.",module,Magento_User
"Edit User","Редактировать пользователя",module,Magento_User
"You have revoked the user\'s tokens.","Вы аннулировали токены пользователя.",module,Magento_User
"We can\'t find a user to revoke.","Мы не можем найти пользователя для аннулирования.",module,Magento_User
"You cannot delete self-assigned roles.","Вы не можете удалить назначенную себе роль.",module,Magento_User
"You deleted the role.","Вы удалили роль.",module,Magento_User
"An error occurred while deleting this role.","Ошибка при удалении роли.",module,Magento_User
"Edit Role","Редактировать роль",module,Magento_User
"New Role","Новая роль",module,Magento_User
"This role no longer exists.","Эта роль больше не существует.",module,Magento_User
"You saved the role.","Вы сохранили роль.",module,Magento_User
"An error occurred while saving this role.","Ошибка при сохранении роли.",module,Magento_User
"You have entered an invalid password for current user.","Вы ввели неправильный пароль текущего пользователя.",module,Magento_User
"You saved the user.","Вы сохранили пользователя.",module,Magento_User
"A user with the same user name or email already exists.","Пользователь с таким именем или адресом электронной почты (email) уже существует.",module,Magento_User
Recommended,Рекомендуемая,module,Magento_User
"Sorry, but this password has already been used. Please create another.","Извините, но этот пароль уже использовался. Пожалуйста, создайте другой.",module,Magento_User
"You did not sign in correctly or your account is temporarily disabled.","Вы ввели некорректные данные или ваша учётная запись временно заблокирована.",module,Magento_User
"You need more permissions to access this.","Вам нужно больше прав для доступа сюда.",module,Magento_User
"User Name is a required field.","Поле Имя пользователя является обязательным.",module,Magento_User
"First Name is a required field.","Поле Имя является обязательным.",module,Magento_User
"Last Name is a required field.","Поле Фамилия является обязательным.",module,Magento_User
"Please enter a valid email.","Пожалуйста, введите правильный адрес электронной почты (email).",module,Magento_User
"Password is required field.","Поле Пароль является обязательным.",module,Magento_User
"Your password must be at least %1 characters.","Пароль должен быть не менее %1 символов.",module,Magento_User
"Your password must include both numeric and alphabetic characters.","Пароль должен содержать как числа, так и буквы.",module,Magento_User
"Your password confirmation must match your password.","Подтверждение пароля должно совпадать с паролём.",module,Magento_User
"It\'s time to change your password.","Пришло время изменить ваш пароль.",module,Magento_User
"It\'s time to <a href=""%1"">change your password</a>.","Пришло время <a href=""%1"">изменить ваш пароль</a>.",module,Magento_User
"Your password has expired; please contact your administrator.","Ваш пароль устарел; пожалуйста, свяжитесь с вашим администратором.",module,Magento_User
"Enter your email address.  You will receive an email with a link to reset your password.","Введите адрес вашей электронной почты (email).  Вы получите письмо со ссылкой, позволяющей сменить пароль.",module,Magento_User
"Email address","Адрес электронной почты (email)",module,Magento_User
"Retrieve Password","Получить пароль",module,Magento_User
"Forgot your password?","Забыли пароль?",module,Magento_User
"Reset a Password","Сбросить пароль",module,Magento_User
"Confirm New Password","Подтвердите новый пароль",module,Magento_User
"Reset Password","Сброс пароля",module,Magento_User
"Roles Resources","Ресурсы ролей",module,Magento_User
"Resource Access","Доступ к ресурсу",module,Magento_User
Custom,Другой,module,Magento_User
All,Все,module,Magento_User
Resources,Ресурсы,module,Magento_User
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Внимание!\r\nЭто действие удалит этого пользователя из уже назначенной роли\r\nВы уверены?",module,Magento_User
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Внимание!\r\nЭто действие удалит этих пользователей из уже назначенных ролей\r\nВы уверены?",module,Magento_User
Letter,Письмо,module,Magento_Usps
Parcel,Посылка,module,Magento_Usps
Variable,Переменная,module,Magento_Usps
Rectangular,Прямоугольный,module,Magento_Usps
Non-rectangular,"Не прямоугольные",module,Magento_Usps
Regular,Регулярный,module,Magento_Usps
Large,Крупный,module,Magento_Usps
Yes,Да,module,Magento_Usps
No,Нет,module,Magento_Usps
"Not Required","Не требуется",module,Magento_Usps
Required,Обязательно,module,Magento_Usps
"Sorry, something went wrong. Please try again or contact us and we\'ll try to help.","Извините, что-то пошло не так. Пожалуйста, попробуйте снова или свяжитесь с нами и мы попробуем помочь.",module,Magento_Usps
"Empty response","Пустой ответ",module,Magento_Usps
Sample,Образец,module,Magento_Usps
Gift,Подарок,module,Magento_Usps
Documents,Документы,module,Magento_Usps
Other,Другой,module,Magento_Usps
None,Отсутствует,module,Magento_Usps
"Custom Variables","Настраиваемые переменные",module,Magento_Variable
"Add New Variable","Добавить новую переменную",module,Magento_Variable
"Save and Continue Edit","Сохранить и продолжить редактирование",module,Magento_Variable
"Custom Variable ""%1""","Настраиваемая переменная ""%1""",module,Magento_Variable
"New Custom Variable","Новая настраиваемая переменная",module,Magento_Variable
Variable,Переменная,module,Magento_Variable
"Variable Code","Код переменной",module,Magento_Variable
